TIME,RPM,RPM_motor_/_Cardan,TPS,Posição_do_acelerador,RPM_cardan,Ponto_de_ignição,MAP,Sonda_Geral,RPM_do_câmbio,2-step,Largada_validada,Marcha,Vazão_da_bancada_A,Fluxo_total_de_combustível,Ângulo_da_Fase_de_Injeção,Pressão_diferencial_de_combustível,Abertura_bicos_A,Tempo_de_Injeção_Banco_A,Temp._do_motor,Temp._do_Ar,Pressão_de_Óleo,Pressão_de_Combustível,Temperatura_do_óleo,Tensão_da_Bateria,Dwell_de_ignição,Eletroventilador_1_-_Enriquecimento,Pressão_do_freio,Sinal_de_sincronia_do_motor,Corte_na_desaceleração_(cutoff),Partida_do_motor,Lenta,Primeiro_pulso_de_partida,Injeção_rápida_e_de_decaimento,Ignição_(Cil_1),Ignição_(Cil_2),Ajuste_ativo,Tanque
37.020,2085,3.016,0.0,0.0,692,1.72,-0.25,0.000,837,OFF,OFF,4,3.43,3.43,363.40,3.33,4.39,2.549,85.8,29.5,2.27,3.07,-20.0,12.76,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.72,1.72,2,0.0
37.060,2091,3.068,0.0,0.0,682,1.97,-0.25,0.000,828,OFF,OFF,3,3.44,3.44,363.64,3.34,4.40,2.532,85.8,29.5,2.24,3.08,-20.0,12.74,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.97,1.97,2,0.0
37.100,2079,3.031,0.0,0.0,686,1.99,-0.25,0.000,828,OFF,OFF,4,3.44,3.44,363.19,3.33,4.40,2.521,85.8,29.5,2.23,3.08,-20.0,12.81,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.99,1.99,2,0.0
37.140,2040,3.046,0.0,0.0,670,2.00,-0.25,0.000,837,OFF,OFF,4,3.37,3.37,361.57,3.33,4.31,2.520,85.8,29.6,2.25,3.08,-20.0,12.78,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.00,2.00,2,0.0
37.180,2050,2.939,0.0,0.0,697,2.00,-0.25,0.000,838,OFF,OFF,4,3.38,3.38,361.94,3.33,4.32,2.521,85.8,29.6,2.24,3.08,-20.0,12.78,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.00,2.00,2,0.0
37.220,2111,2.968,0.0,0.0,711,2.09,-0.25,0.000,844,OFF,OFF,4,3.51,3.51,364.48,3.34,4.41,2.520,85.8,29.6,2.30,3.08,-20.0,12.75,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.09,2.09,2,0.0
37.260,2040,3.021,0.0,0.0,675,2.11,-0.26,0.000,845,OFF,OFF,3,3.43,3.43,364.04,3.33,4.39,2.519,85.8,29.6,2.21,3.07,-20.0,12.77,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.11,2.11,2,0.0
37.300,2035,2.842,0.0,0.0,717,2.18,-0.26,0.000,845,OFF,OFF,4,3.36,3.36,361.35,3.33,4.23,2.513,85.8,29.7,2.22,3.08,-20.0,12.79,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.18,2.18,2,0.0
37.340,2105,3.042,0.0,0.0,692,2.10,-0.26,0.000,856,OFF,OFF,4,3.42,3.42,363.89,3.34,4.37,2.513,85.8,29.7,2.27,3.08,-20.0,12.80,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.10,2.10,2,0.0
37.380,2057,3.080,0.0,0.0,668,2.19,-0.26,0.000,858,OFF,OFF,3,3.36,3.36,362.30,3.33,4.29,2.511,85.8,29.7,2.18,3.08,-20.0,12.77,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.19,2.19,2,0.0
37.420,2034,2.927,0.0,0.0,695,2.04,-0.25,0.000,858,OFF,OFF,4,3.36,3.36,361.33,3.33,4.29,2.520,85.8,29.7,2.20,3.08,-20.0,12.79,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.04,2.04,2,0.0
37.460,2045,3.065,0.0,0.0,667,2.09,-0.25,0.000,857,OFF,OFF,4,3.35,3.35,361.76,3.33,4.29,2.521,85.8,29.7,2.18,3.08,-20.0,12.79,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.09,2.09,2,0.0
37.500,2004,2.999,0.0,0.0,668,2.11,-0.25,0.000,851,OFF,OFF,4,3.28,3.28,360.15,3.33,4.21,2.521,85.8,29.6,2.18,3.08,-20.0,12.79,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.11,2.11,2,0.0
37.540,2033,2.940,0.0,0.0,692,1.86,-0.25,0.000,859,OFF,OFF,4,3.35,3.35,361.36,3.33,4.29,2.537,85.8,29.6,2.16,3.07,-20.0,12.78,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.86,1.86,2,0.0
37.580,2030,3.066,0.0,0.0,662,1.92,-0.25,0.000,860,OFF,OFF,4,3.35,3.35,361.22,3.33,4.29,2.532,85.8,29.6,2.17,3.08,-20.0,12.78,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.92,1.92,2,0.0
37.620,1957,2.939,0.0,0.0,666,3.09,-0.25,0.000,864,OFF,OFF,4,3.21,3.21,358.25,3.33,4.13,2.539,85.8,29.6,2.14,3.08,-20.0,12.78,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,3.09,3.09,2,0.0
37.660,1967,2.937,0.0,0.0,670,2.44,-0.25,0.000,864,OFF,OFF,4,3.27,3.27,358.54,3.32,4.19,2.549,85.8,29.5,2.13,3.07,-20.0,12.78,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.44,2.44,2,0.0
37.700,1977,2.963,0.0,0.0,667,2.11,-0.25,0.000,859,OFF,OFF,4,3.28,3.28,359.06,3.33,4.20,2.552,85.8,29.5,2.12,3.08,-20.0,12.78,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.11,2.11,2,0.0
37.740,1971,2.895,0.0,0.0,681,2.03,-0.25,0.000,859,OFF,OFF,3,3.28,3.28,358.72,3.32,4.21,2.559,85.8,29.4,2.15,3.07,-20.0,12.75,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.03,2.03,2,0.0
37.780,2044,2.879,0.0,0.0,710,1.43,-0.25,0.000,860,OFF,OFF,4,3.42,3.42,361.64,3.33,4.38,2.567,85.8,29.4,2.23,3.08,-20.0,12.76,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.43,1.43,2,0.0
37.820,2086,3.059,0.0,0.0,682,1.68,-0.25,0.000,851,OFF,OFF,4,3.50,3.50,363.29,3.33,4.46,2.552,85.8,29.4,2.25,3.08,-20.0,12.78,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.68,1.68,2,0.0
37.860,2040,3.010,0.0,0.0,678,1.71,-0.25,0.000,850,OFF,OFF,4,3.37,3.37,361.62,3.33,4.31,2.548,85.8,29.4,2.21,3.08,-20.0,12.78,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.71,1.71,2,0.0
37.900,2075,2.925,0.0,0.0,710,1.71,-0.25,0.000,834,OFF,OFF,4,3.43,3.43,362.99,3.33,4.39,2.548,85.8,29.4,2.27,3.08,-20.0,12.74,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.71,1.71,2,0.0
37.940,2120,3.007,0.0,0.0,705,1.88,-0.25,0.000,833,OFF,OFF,4,3.51,3.51,365.04,3.33,4.47,2.541,85.8,29.5,2.27,3.08,-20.0,12.76,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.88,1.88,2,0.0
37.980,2067,3.053,0.0,0.0,677,1.91,-0.25,0.000,836,OFF,OFF,3,3.44,3.44,362.95,3.34,4.33,2.531,85.8,29.5,2.27,3.08,-20.0,12.77,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.91,1.91,2,0.0
38.020,2106,2.979,0.0,0.0,707,2.01,-0.25,0.000,836,OFF,OFF,4,3.52,3.52,364.24,3.33,4.47,2.529,85.8,29.6,2.31,3.08,-20.0,12.75,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.01,2.01,2,0.0
38.060,2087,3.079,0.0,0.0,678,2.10,-0.25,0.000,839,OFF,OFF,3,3.52,3.52,364.22,3.34,4.40,2.520,85.8,29.6,2.20,3.09,-20.0,12.77,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.10,2.10,2,0.0
38.100,2046,3.017,0.0,0.0,678,2.18,-0.25,0.000,839,OFF,OFF,4,3.37,3.37,361.86,3.34,4.31,2.512,85.8,29.6,2.24,3.08,-20.0,12.81,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.18,2.18,2,0.0
38.140,2043,2.929,0.0,0.0,698,2.04,-0.25,0.000,838,OFF,OFF,4,3.37,3.37,361.77,3.33,4.31,2.519,85.8,29.7,2.25,3.08,-20.0,12.78,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.04,2.04,2,0.0
38.180,2066,3.010,0.0,0.0,686,2.10,-0.26,0.000,846,OFF,OFF,4,3.44,3.44,363.43,3.34,4.39,2.512,85.8,29.7,2.23,3.08,-20.0,12.79,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.10,2.10,2,0.0
38.220,2081,2.977,0.0,0.0,699,2.11,-0.26,0.000,847,OFF,OFF,4,3.44,3.44,363.11,3.34,4.38,2.519,85.8,29.7,2.27,3.08,-20.0,12.77,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.11,2.11,2,0.0
38.260,2122,2.963,0.0,0.0,716,2.12,-0.26,0.000,851,OFF,OFF,4,3.52,3.52,364.74,3.34,4.48,2.518,85.8,29.7,2.33,3.08,-20.0,12.75,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.12,2.12,2,0.0
38.300,2100,3.048,0.0,0.0,689,2.28,-0.26,0.000,851,OFF,OFF,4,3.45,3.45,363.96,3.34,4.41,2.510,85.8,29.7,2.26,3.08,-20.0,12.78,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.28,2.28,2,0.0
38.340,2115,3.025,0.0,0.0,699,2.28,-0.26,0.000,851,OFF,OFF,4,3.45,3.45,364.60,3.34,4.41,2.502,85.8,29.8,2.28,3.09,-20.0,12.78,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.28,2.28,2,0.0
38.380,2164,3.028,0.0,0.0,715,2.20,-0.26,0.000,865,OFF,OFF,4,3.52,3.52,366.54,3.34,4.49,2.508,85.8,29.8,2.37,3.08,-20.0,12.77,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.20,2.20,2,0.0
38.420,2099,3.051,0.0,0.0,688,2.46,-0.26,0.000,867,OFF,OFF,3,3.45,3.45,363.97,3.34,4.41,2.499,85.8,29.8,2.22,3.08,-20.0,12.76,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.46,2.46,2,0.0
38.460,2093,2.934,0.0,0.0,714,2.49,-0.26,0.000,880,OFF,OFF,4,3.38,3.38,363.67,3.34,4.32,2.485,85.8,29.9,2.24,3.08,-20.0,12.75,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.49,2.49,2,0.0
38.500,2145,3.048,0.0,0.0,704,2.41,-0.26,0.000,883,OFF,OFF,4,3.51,3.51,365.78,3.34,4.47,2.491,85.8,29.9,2.31,3.08,-20.0,12.74,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.41,2.41,2,0.0
